Language Code,Language Name,Sphere,ID,YouTubeURL,,,,transcript,Q1,Q2,Q3,Q4,CallToAction,
ENG,English,ECO,ECO-02,https://youtu.be/n9PAFm34D_w,#02 God Continues to Do New Things,,,,Why is the capacity to innovate and adapt a reflection of who God is and his desire to co-create with humanity?,"Based on God's innovative nature, what principles can leaders apply in developing new economic solutions?",,,How will you turn today's knowledge into tangible actions?,
ENG,English,ECO,ECO-03,https://youtu.be/qUJQuzZBXs8,#03 God Provides for All of Creation,,,,How does God’s care for creation influence our approach to resource management and distribution?,What changes are necessary in current economic systems to reflect God's inclusive and generous provision for all creation?,,,What changes are you compelled to make after today's session?,
ENG,English,ECO,ECO-04,https://youtu.be/HpC6MUURAwY,#04 God Provided in the Desert,,,,Why is the story of God’s provision in the desert significant for our trust in Him during economic hardships?,"What measures can be implemented to build economic systems that are resilient and fair, drawing inspiration from divine provision?",,,"After absorbing today's information, what will you endeavor to do?",
ENG,English,ECO,ECO-05,https://youtu.be/gS3Jve2JIro,#05 God’s Extravagant Generosity,,,,How does the principle of selfless giving impact our understanding of entrepreneurship and business success?,"What initiatives can businesses take to reflect God’s generosity, especially in their dealings with employees, customers, and communities?",,,How will today's discoveries fuel your actions?,
ENG,English,ECO,ECO-06,https://youtu.be/8Q9fCZtThmA,#06 God Is Our Healer,,,,"How does the belief in God as healer influence our priorities in science, technology, and healthcare?","What actions can science, technology, and business leaders take to ensure their practices contribute to the healing and well-being of society?",,,In what way will you turn today's learning into practical steps?,
ENG,English,ECO,ECO-CAT-2,https://youtu.be/Vi2l1zEHG_w,Innovative Science and Technology,,,,,,,,,
ENG,English,ECO,ECO-07,https://youtu.be/UlCM-TLTsLM,#07 Given a Scientific Research Task,,,,Why is it vital for those in the science and technology fields to view their research tasks as divinely inspired work?,What impact should a biblically informed ethic have on scientific research and societal advancement?,,,How are you planning to respond to today's lessons in action?,
ENG,English,ECO,ECO-08,https://youtu.be/j3vYQBLUwsQ,#08 Twelve Spies Research Agricultural Potential,,,,Why is research and analysis critical when exploring new economic opportunities?,How should economic leaders approach the assessment and utilization of new resources or technology?,,,What is your next step after today's educational journey?,
ENG,English,ECO,ECO-09,https://youtu.be/SSuxJs0Jaew,#09 Nehemiah Researches Architectural Needs,,,,"Why is thorough research and planning, as demonstrated by Nehemiah, crucial in effective leadership and community develoment?","What strategies can planners adopt to ensure their projects reflect the values of community, safety, and sustainability?",,,How will you activate the knowledge gained today?,
ENG,English,ECO,ECO-10,https://youtu.be/HciXnTM5xZc,#10 Jacob’s Sheep Breeding,,,,How does Jacob’s strategy in animal husbandry serve as an example for resourcefulness and economic growth?,"How could can this story inspire science, technology and business leaders to consider new creative ways to meet economic challenges? ",,,What specific action will you take as a result of today's learning?,
ENG,English,ECO,ECO-11,https://youtu.be/uTSQMB_Ot7s,#11 The Value of Safe Transportation Systems,,,,Why is the development of safe transportation and distribution systems crucial for a society’s economic and social health?,"What collaborative initiatives can be undertaken to build transportation and distribution systems that are safe, efficient, and accessible to all?",,,"In light of today's findings, what practical change will you make?",
ENG,English,ECO,ECO-12,https://youtu.be/idHV2AdcL2A,#12 Hezekiah’s Engineering Wonder,,,,Why is King Hezekiah’s water tunnel project a good example of ancient engineering and problem-solving?,What lessons can modern engineers and leaders take from Hezekiah’s innovative approach to water management?,,,How will you bring today's lessons to life in your actions?,
ENG,English,ECO,ECO-13,https://youtu.be/5LQoMSHiAqo,#13 Uzziah’s Inventive War Machines,,,,Why is the collaboration between technological experts and leaders like Uzziah crucial for societal advancement and protection?,What responsibilities do scientists and engineers have in developing technology that serves the greater good of society?,,,What new habit will you start as a result of today's knowledge?,
ENG,English,ECO,ECO-CAT-3,https://youtu.be/mukZR_cWfj4,Biblical Principles for Business,,,,,,,,,
ENG,English,ECO,ECO-14,https://youtu.be/-CHiJWgbcbI,#14 A God-Given Job,,,,Why is recognizing our vocation as divinely appointed crucial for how we approach work in the economic sphere?,What implications does this biblical model of work have for modern business practices and stewardship?,,,What personal goal will you set based on today's learning?,
ENG,English,ECO,ECO-15,https://youtu.be/xZNVG7LgImg,#15 Covenantal Blessings and Curses,,,,Why is obedience to God's commands linked to economic and societal well-being?,What lessons can be drawn from scriptures like this for creating ethical and sustainable business models?,,,How will today's educational content inspire your future actions?,
ENG,English,ECO,ECO-16,https://youtu.be/pOT_CEkh6go,#16 The Sabbath Instituted,,,,"How does the Sabbath principle, as modeled by God, challenge the modern culture of continuous work?",What benefits can society reap from incorporating principles of rest into the workplace and economic systems?,,,What will you do today to reflect the insights gained?,
ENG,English,ECO,ECO-17,https://youtu.be/pOUGnJDVUfw,#17 Respect Private Property,,,,Why is respecting private property considered a foundational element of economics?,What measures should businesses take to ensure they respect the property and intellectual rights of others?,,,How do you plan to implement today's lessons in your daily life?,
ENG,English,ECO,ECO-18,https://youtu.be/XM1oCEqape8,#18 Jubilee Laws Established,,,,Why are the Jubilee laws significant for understanding God’s vision for economic justice?,"How does the concept of Jubilee challenge modern views on debt, property ownership, and economic disparity?",,,What strategy will you develop from today's learning?,
ENG,English,ECO,ECO-19,https://youtu.be/DM6MpZ58a3k,#19 Integrity in the Marketplace,,,,Why is integrity in measurements and transactions crucial in a biblical view of business practices?,How does the biblical mandate for honesty in weights and measures apply to modern business practices?,,,How will the knowledge acquired today shape your actions tomorrow?,
ENG,English,ECO,ECO-20,https://youtu.be/5V-SR3lI0OY,#20 Laws Against Overcharging,,,,Why is the prohibition against overcharging relevant in today's business environment?,What societal benefits emerge from adherence to biblical laws against overcharging and economic exploitation?,,,What direct action are you inspired to take from today's content?,
ENG,English,ECO,ECO-21,https://youtu.be/j3w1DGdz6n8,#21 Jesus Cleanses the Temple of Merchants,,,,Why does Jesus’ cleansing of the temple challenge us to evaluate the integration of commerce and spiritual spaces?,What impact does separating commercial interests from religious practices have on the authenticity of worship and religious experiences?,,,What initiative are you compelled to begin after today's session?,
ENG,English,ECO,ECO-22,https://youtu.be/oT6Xqmj5eRo,#22 God Gives the Farmer Wisdom,,,,Why is recognizing God as the source of wisdom important for agricultural and business practices?,"What strategies can be adopted to integrate biblical wisdom into agriculture, food security, and environmental sustainability?",,,"After today's learning, what will you pledge to improve?",
ENG,English,ECO,ECO-23,https://youtu.be/RJZLK0s1zeA,#23 Worship When There Is Abundant Provision,,,,Why does abundance test our attitudes towards wealth and provision?,"How should the experience of abundance shape our attitude, generosity, and stewardship of resources?",,,How will you act on the insights you've gained today?,
ENG,English,ECO,ECO-24,https://youtu.be/-I8cSOnGkgw,#24 Worship When There Is No Provision,,,,Why is worship and relationship with God during times of scarcity vital for maintaining faith and trust in His provision?,What strategies can businesses employ to navigate economic downturns while maintaining ethical standards and faith?,,,What steps will you take to incorporate today's wisdom into your life?,
ENG,English,ECO,ECO-25,https://youtu.be/6wpYz4IwGkM,"#25 Provision for Widows, Orphans, and Refugees",,,,"Why is caring for widows, orphans, and refugees a critical aspect of biblical business principles?",What actions can businesses take to address the needs of the vulnerable and marginalized?,,,In what way will today's knowledge prompt you to action?,
ENG,English,ECO,ECO-26,https://youtu.be/3XCgmbOBT4o,#26 Let My People Go,,,,Why is the narrative of deliverance from slavery significant in understanding economic and social freedom?,How can businesses and societies work towards addressing modern forms of economic oppression and exploitation?,,,What are you inspired to achieve after today's session?,
ENG,English,ECO,ECO-27,https://youtu.be/nHJtYOOSKvA,#27 Paul Appeals for Onesimus’ Freedom,,,,Why is Paul’s appeal for Onesimus’ freedom important for our understanding of employment and social justice?,What changes might be necessary in our community or business practices to reflect Paul’s appeal for Onesimus?,,,How will today's information guide your future decisions?,
ENG,English,ECO,ECO-28,https://youtu.be/poaMzC75o2g,#28 Jehoshaphat’s Ungodly Partnership,,,,Why does this story highlight the consequences of compromising ethical standards for business gains?,What criteria should we use to evaluate potential business partnerships to ensure alignment with biblical economics?,,,What transformative action will you undertake following today's insights?,
ENG,English,ECO,ECO-CAT-4,https://youtu.be/LuRiRYSikBM,Economics: Economic Do’s and Don’ts,,,,,,,,,
ENG,English,ECO,ECO-29,https://youtu.be/M9VHH-YuEZ4,#29 Do Not Steal,,,,Why is the commandment against stealing fundamental in establishing economic justice?,What are the implications for economic development when the biblical command to not steal is widely respected and upheld?,,,How will the lessons from today spur you into meaningful action?,
ENG,English,ECO,ECO-30,https://youtu.be/klAC558rXZo,#30 Work or Don’t Eat,,,,"Why is the principle of ""work or don’t eat"" significant for understanding the biblical view of labor and provision?",What initiatives can the business community create to encourage the value of work and contributing to society?,,,How will this lesson shape your personal growth?,
ENG,English,ECO,ECO-31,https://youtu.be/0w9ET507Wxs,#31 Work So You Can Be a Giver,,,,Why is the motive to work in order to give important in shaping our approach to business and economics?,"Given this guidance, how can the culture of generosity be cultivated within the workplace and broader economy?",,,How can this lesson positively impact others through you?,
ENG,English,ECO,ECO-32,https://youtu.be/Xhu3VPLu6HE,#32 Tithe Plus,,,,"Why does Jesus affirm tithing but also call for a deeper commitment to justice, mercy, and faith?",What does a lifestyle of 'Tithe Plus' look like in modern economic settings?,,,How will you adjust your mindset and beliefs based on this?,
